timestamp,nose_x,nose_y,nose_z,left shoulder_x,left shoulder_y,left shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left elbow_x,left elbow_y,left elbow_z,right elbow_x,right elbow_y,right elbow_z,left wrist_x,left wrist_y,left wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left pinky_x,left pinky_y,left pinky_z,right pinky_x,right pinky_y,right pinky_z,left_index_x,left_index_y,left_index_z,right_index_x,right_index_y,right_index_z,left hip_x,left hip_y,left hip_z,right_hip_x,right_hip_y,right_hip_z,left knee_x,left knee_y,left knee_z,right knee_x,right knee_y,right knee_z,left ankle_x,left ankle_y,left ankle_z,right ankle_x,right ankle_y,right ankle_z,left foot index_x,left foot index_y,left foot index_z,right foot index_x,right foot index_y,right foot index_z
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.04170833333333333,-0.2876165936168353,-1.5792181430032706,-1.9165977021497103,0.8652678601401727,-1.175988031558802,-1.405130139174746,-0.5310730012182101,-1.7479274901204114,-1.208907731141322,0.9134947924035741,-0.1842270627399526,-1.2864526613958585,-0.6503398099770181,-0.7630805080911481,-1.33481186259197,0.5641594859654266,0.7101435105862659,-1.0070495095813223,-0.755469076996472,0.17991367952487258,-1.6505804476956079,0.4359052875971541,0.8598175195956972,-1.0409397976880421,-0.6992134151967774,0.2517251283391419,-1.8285647625513668,0.3767852289355208,0.7742472001394477,-1.0350067052232332,-0.6411138541645832,0.14598110920652121,-1.8111153774855424,0.48259900519497173,0.08545569653070527,0.09897234015256842,-0.48277755935285666,-0.08548731381496458,-0.09807011452017762,0.5271589092497043,0.9794088005158318,0.5449120926147039,-0.2596923244925175,0.7557961275668363,0.39434754280346185,0.6817851628081005,1.524994969043044,1.3685785629910883,-0.30012215925661095,1.4870028881642676,1.075304297463814,0.4960114201430884,1.7435788328966142,1.280776450265495,-0.3765870466102172,1.5945966015471844,0.8059036407413869
0.08341666666666667,-0.4847257460092337,-2.2657801938730575,-0.9387657131618955,-0.5177364757771783,-1.5257229240335604,-0.9819587138466387,0.7066992824557722,-1.9682514484226383,-0.7783610132003531,-0.26132496525165005,-0.5592434860100771,-0.9688960514905559,0.837425175515835,-0.9774654086414604,-0.813769546894634,-0.32778177390146257,0.3197789480239738,-0.49676995281676406,0.6829543142303729,-0.01298403965455619,-0.5994929922021649,-0.5137719857389103,0.35840739881587547,-0.43419612530015006,0.8328915621701198,0.016876852052022304,-0.7284392943078974,-0.5179834274261867,0.345555364217139,-0.4405657949216624,0.7577272616638865,-0.13595005168492116,-0.7383755548853655,-0.4388770172132658,0.062274742620069594,0.23131973584973442,0.43507837170289915,-0.06173573132035505,-0.23852779702729593,-0.54143060506017,0.9316931675041153,0.7146357443699078,0.7367673277802269,0.5584141048911694,0.4856254701943548,-0.3351973409196066,1.699314003758376,1.3214521025131587,0.6041433979623858,1.4219861089589227,0.9720967304246757,-0.5774478899973992,1.7812534564428328,1.4782978788837058,0.4178174693328047,1.5969527413667362,0.8150320117123139
0.125125,-0.5094291991823461,-2.121541950900584,-1.2204677962115087,0.49348483791434267,-1.5910506911372957,-0.9589962268779226,-0.5244333242584212,-1.9735189000866884,-0.7511359830784345,0.6648008824831795,-0.6091163668183802,-1.039344192612242,-0.40277299488205354,-0.9863851830697155,-0.8548943031510369,0.43170368848754775,0.3309347255386149,-0.7904071686286993,-0.054823266608639676,-0.05808004791530097,-0.9859689484505827,0.29066185550151014,0.4726899932465753,-0.7868511279957543,0.10484636057787991,0.012996489808447434,-1.0831992726263378,0.24839339418476875,0.4093033026019328,-0.7744164797223595,0.11087379717714974,-0.10901728855143074,-1.085718036512304,0.46620480674115344,0.05906062247930402,0.1707774020290766,-0.4640955512972572,-0.058793413866945074,-0.17651814000822977,0.7442789284423734,0.9586462970062639,0.5075568506686421,-0.3264433971330478,0.8409770052666498,0.23756527828584775,0.9944933825301434,1.6804188148977435,1.1528762749711754,-0.49384231943683543,1.6733873058174487,0.7658366974904638,0.7616732963539712,1.8600619084392904,1.0935200081095984,-0.6198183697024217,1.7751754719046042,0.5133110473000404
0.16683333333333333,-0.4746430120235392,-2.3788084002797416,-0.6049666155216826,-0.5661855497337875,-1.461253842520727,-1.060122672524209,0.6465208447629542,-2.2611512210756537,-0.10265564609866659,-0.47063599944858797,-0.47123111338748724,-1.1636855965842583,0.7178870313527916,-1.264095636210609,-0.07460162497783177,-0.5061457164950466,0.43687424518846263,-0.746452187422281,0.563167034367272,-0.2941932019373079,0.11341696592084943,-0.6142173576007495,0.586376773853996,-0.6691895553720362,0.7096518548206816,-0.1639052505316821,0.07382849417391738,-0.6388307112295513,0.5583077953716667,-0.6589959980346355,0.7207143221247949,-0.24579792011927687,0.00011758896756851323,-0.40040607591995386,0.2834658389783267,-0.0965509839343831,0.4023646297592546,-0.28485238913485483,0.08343752826434417,-0.12840128684406354,1.109758190318712,0.3966572325788436,0.2576208878612291,0.5184236938282782,0.6611890178520072,0.08915786042053095,1.8526219241224202,1.0297618767260144,0.07165775236552019,1.345818389692281,1.1911283818293577,-0.10110984620606453,2.0403776524028756,1.1659455259388753,-0.2141320983928634,1.3753531271381751,1.1048042224792491
0.20854166666666665,-0.3994447857817208,-2.1608444847688246,-1.192138824028455,0.7463959985016171,-1.8041438980463917,-0.6636833968999348,-0.6017683356248555,-1.968981269961869,-0.3745353977372354,0.9662497707844571,-0.8289557736638816,-0.637751931913801,-0.5581296910631638,-0.9740111806632805,-0.46470296453360144,0.23345872849304616,-0.2588669181461588,-0.2662469048253906,-0.8496380451417473,-0.5732005900280344,-1.33324988320698,0.05769663235865308,-0.3534960974479085,-0.2786163828710348,-0.7878012507457584,-0.6099933121571641,-1.5198577781556042,0.12182840120093331,-0.42152137951141777,-0.2991436558296044,-0.7942722996348238,-0.7068957866469916,-1.471308670053312,0.46297895063577826,-0.016906752004338218,0.18805492018252914,-0.4656560112188464,0.017004511091044793,-0.18131554213113696,0.7559588178267085,0.9392075283151199,0.1909324868610867,-0.14147422425462902,0.9174775167082925,0.10860605960858724,1.0666960882174121,1.7018510419729078,0.7582218485327454,0.06177676312349148,1.722688080345872,0.6656742639931766,1.2297137342759394,1.8427094251088132,0.5494536445986329,0.12189601667830342,1.7195607507920525,0.3717765008817946
0.25025,0.3249815690699598,-1.7862194632300026,-1.7186643095564496,0.386025151596871,-1.3520523305986214,-1.2335704561518384,-0.8605699730701147,-1.6754956794147355,-1.2275210998563537,0.3237239409924386,-0.3540022460269844,-1.2373898597401671,-0.9636208434920615,-0.6825199930969833,-1.2856571857847003,0.0005970593848735328,0.5088092488120753,-0.8486157058202364,-1.2792061498656737,0.2663715354805958,-1.2889406892152913,-0.1440688981997222,0.6316072776913831,-0.785430226321473,-1.3306287200253948,0.29586265544061335,-1.4799537597672103,-0.19247857500570195,0.5479229013203657,-0.814091488347026,-1.2607422059123483,0.1881554668667343,-1.4720836098654768,0.4289395967937535,-0.018428754208809642,0.2562639329299452,-0.4293223424030785,0.01844519830679331,-0.2556210104294184,0.6945505411087052,0.8703846911557611,0.6297093581252214,-0.8115906131648423,0.9360062422419562,-0.1462926068856677,0.9825603103401577,1.5472391235000547,1.307144558157763,-0.6228068170779689,1.7477331419349573,0.40639185883579465,1.0688423348334162,1.8290601524210177,1.251177425773886,-0.6960340826096507,1.8296686814782832,0.12724255301094284
0.2919583333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.33366666666666667,-0.20883701025230944,-1.8428515703834558,-1.6763905251116484,0.48915957499178514,-1.4990734919130762,-1.1770359506684385,-0.8257916891811257,-1.6587400610190048,-1.1872012684028,0.6738412789887851,-0.5412841453479883,-0.9567356197218269,-0.8229853319315857,-0.661943309903372,-1.2671284935786256,0.6093901541785984,0.3895219997360059,-0.596949610009698,-1.2220321138443562,0.2369347049435615,-1.4481809176714768,0.5281623522519746,0.5545368491294398,-0.5183866182525642,-1.2741437896083956,0.33399627322491565,-1.615104328887003,0.4503736763272953,0.5106236839801052,-0.5900111775492278,-1.2098918977666844,0.2688774640591264,-1.6452399831662479,0.4681381574208295,-0.024463136895140167,0.17392015553086507,-0.470538318561107,0.02458856027628152,-0.16729941263861575,0.5096968074787211,0.8649838632393769,0.6290650913008616,-0.36303803711778304,0.9822066716729234,0.09992940731674543,0.6718992208241494,1.4851483168877322,1.3965847506816205,-0.3560368538810971,1.7636176493796552,0.7239068647242193,0.6186559036142087,1.7780086602250356,1.359195334092987,-0.3945029048165248,1.917375830417507,0.4691937227598435
0.37537499999999996,-0.15030770040658353,-2.1978717334077955,-1.1818491607161623,0.6526467027362208,-1.9340242067868543,-0.5062770253372944,-0.8126324077720966,-1.925532008104787,-0.3346989160948329,0.7805147523565087,-1.0061305892219545,-0.8565100854110506,-0.4067572739934025,-1.0805615069621695,-0.6829663822453778,0.18103427844589082,-0.4079386902623743,-1.3882897516441928,-0.17639657884165655,-1.2685242811416153,-1.6377459094934075,0.02959070171694403,-0.328664519268792,-1.4921186921223846,-0.06314731281296576,-1.2875738099577154,-1.8014887542098938,-0.0025089774022718225,-0.42260953739143,-1.466370731896568,-0.0846050331505339,-1.4040292939093388,-1.75269243468862,0.4902751493392766,-0.032691209594495306,0.09252871314137476,-0.49147670920595793,0.03277132877959973,-0.08588762610586968,0.7745274542697651,0.9224127006069361,0.008999389789388287,-0.543605890405133,0.9204003803055828,0.371711778782934,1.0389506722170685,1.6940756641943564,0.5874599609935739,-0.6161769406450754,1.7361960981300717,0.9454807126285187,1.0270179839641846,1.9913740582782649,0.5491027475104677,-0.749649657544685,1.9092316870207802,0.7399479443878259
0.4170833333333333,-1.0333816199488652,-1.1489252367570533,-1.965220910710704,-0.37531094115894276,-1.156541112631491,-1.3388638086584652,-1.8179697744903962,-0.9218707382258169,-1.1442860990645134,-0.147162950055119,-0.18679720062669702,-1.2520004718302746,-1.5655478743440259,0.04556396270977725,-1.1630819430773054,-0.3255607303074374,0.7570815641806548,-0.9740308523629786,-1.6217888380171717,1.0390268019393547,-1.2624224739548,-0.4208951037766338,0.9293756565663877,-0.9390150992765128,-1.6707751381812421,1.1245238498820573,-1.4364644148464103,-0.480290272827698,0.8831392543444476,-0.9870011037884548,-1.637339069413433,1.0295503357007842,-1.4615917157848375,0.4334401409008705,-0.15735724711045615,0.19330892643034453,-0.4380118647871445,0.15901697775699478,-0.18127108729943583,0.6820128679834913,0.5822532309045656,-0.4321412635617123,-0.749219422184112,0.9483512612631033,-0.710517008493838,0.9832228896412786,1.0990693889542953,0.3692160734806537,-0.1310164579415748,1.5639465350748596,-0.22177622457830565,0.8323342623588675,1.349804114695507,0.4352820970049198,-0.1885065188562749,1.7522684363893115,-0.44811613352353313
0.45879166666666665,-0.683022384551083,-1.5531702960427003,-1.836067115792008,-0.028930226752146515,-1.5214841151109972,-1.168486204223574,-1.5157213974035963,-1.31926658822727,-1.0457095095128888,0.35499020947569604,-0.6230866176808021,-0.9552093061361686,-1.5168619927224958,-0.32015717057938975,-1.0035304790637183,0.1629423271787693,0.3410818860698831,-0.7721882492043755,-1.951379964075908,0.5717288865973413,-1.1289633040524747,0.046155767289783725,0.5008936176908176,-0.743533234536524,-2.049094993694584,0.6352663334456589,-1.291489504508335,-0.009909200558218673,0.43677494950076357,-0.8032557075845321,-2.012672180554915,0.5623744975161531,-1.319109983234648,0.44353615984636335,-0.13148520456612026,0.18970323109780393,-0.4475376323679323,0.132671431261248,-0.17918805468444998,0.8849291404337988,0.762814925794419,0.11622184893019447,-0.3170284406435133,1.123799950211252,-0.15405620637576223,1.3858155647657613,1.4701073076924684,0.6150708004465077,-0.13923671097223086,1.9975271825697418,0.2987029175473975,1.3933745610604777,1.7393029346743976,0.48287179897969446,-0.267918012037274,2.083911657271414,0.04183944157869546
0.5005,-0.2909306233414366,-1.4977639452112739,-1.9804197880316496,0.615154555329843,-1.3127108337654618,-1.3420171621712569,-0.9466076097868195,-1.5963898450699687,-1.2678924446829636,1.0708832628056382,-0.42684264254033677,-1.25513279673094,-0.9806099172449182,-0.5997586344739266,-1.3425253674007054,0.793663882717047,0.5216592030917846,-1.1018563662670338,-1.5127846017624262,0.21976009908567784,-1.5550792441085952,0.6799223823986388,0.6829425823849885,-1.1342684422431584,-1.6033590224118357,0.30264994785229643,-1.7129575114396973,0.6220618247229346,0.6133481754352761,-1.1481798596886197,-1.5359504862618885,0.22358668232660503,-1.7536962097889162,0.47475526672015317,0.004022709329903887,0.1568159893987961,-0.47598903850129226,-0.004033163358753842,-0.15302996053040385,0.6715132252394271,0.9830278157092264,0.10356838435839041,-0.8870595882031903,0.8515566155471631,-0.4676521679467011,0.7098369926598054,1.725463673853195,0.7723884538783905,-0.7402352632287461,1.6388573115818748,0.1311802223087502,0.558458765948481,1.960988347823322,0.664625935213503,-0.8304607175230341,1.7136743891180684,-0.14497511858896367
0.5422083333333333,-0.394376898649045,-2.4403879610325467,-0.3727914449921952,0.7964335099098241,-1.956283544566314,0.03857328956676621,-0.6284846422512631,-1.9124547486307002,0.5734335906171567,1.3543748988820248,-1.1770299636758546,-0.24684791346686946,-0.786615876736852,-0.9255368069104223,0.5420092530636974,1.1784730369306373,-0.1930579519011002,-0.27613297802165077,-1.2376434327917991,-0.0666473929201209,0.29935081365863925,1.133527248156601,-0.001361374707707641,-0.3112370855280012,-1.2377712700351688,0.08574982903634795,0.16983220342215632,1.0188917323732105,-0.07635743985234097,-0.3063786012307561,-1.1826656851405803,-0.015306852894625543,0.11403595669058761,0.49462675563777075,0.020561247267240467,0.0701541710667901,-0.49575950236853417,-0.02060833466264906,-0.06162639332084565,0.45095169005757246,0.9945671639607748,-0.15211810091636396,-0.6259946507003615,0.8870783408667108,-0.46055458887168116,0.40473124661886206,1.8602195089078482,0.34638935970580415,-0.667607104551019,1.8012437246647046,-0.05735481859645719,0.22163588315180746,2.068409061876064,0.23178919429684153,-0.742032096430872,1.925165137910091,-0.3202319836811219
0.5839166666666666,-1.3715757209268196,-0.9921940162968471,-1.8396551513228796,-0.6244435883652828,-1.126243687460291,-1.2257723082867957,-1.9264023796167813,-0.796801183445644,-1.0163045911322843,-0.5191014478082738,-0.1337465960236126,-1.1637033392877776,-1.9275689335608381,0.20095093452711588,-1.0833072047586758,-0.1793909414098031,0.7169456677820369,-0.7625556805089757,-2.4192308610575988,1.019034676751743,-1.3816485189575638,-0.191062980309263,0.9062755044987769,-0.6991681704084669,-2.529386494294959,1.0447896555292104,-1.5465800730466719,-0.21090663763226142,0.8795800308016787,-0.8746129197075617,-2.5174954782094923,0.9713863633303168,-1.54920061009368,0.3876799369973995,-0.21002398963233576,0.2357842026697482,-0.3939605176526699,0.21342646801861453,-0.2219104623039205,1.15846943117316,0.4270138665351673,0.2439282482115302,-0.06513216853692405,0.7125246861275603,-1.0236416426245367,1.7954031859857873,1.061333158587875,0.6820542891062022,0.7177192873615427,1.1510678728803037,-0.5822535239008907,1.8025145382199068,1.3586450057265738,0.6426196061433931,0.7989219688828221,1.2928091367652441,-0.8338793147611547
0.625625,-1.245565545533318,-0.20678000194316074,-2.1577322592427155,-0.44853474977297825,-0.45086323568419745,-2.0407574102096864,-2.1128269186752613,-0.24007378002915383,-0.7233038265748262,-0.10691575897149003,0.4888108101575422,-2.023174671651975,-2.526950352304068,0.6699581600204172,-0.7047660325015982,-0.4765448289894871,1.3568743749357457,-1.6917534923314788,-2.800562672554875,1.5491142847192578,-1.0949208820312255,-0.5512939168065359,1.542374970200482,-1.693203674026164,-2.906972710192041,1.6191590735783172,-1.2490981548172844,-0.6078608289252116,1.5008595826965916,-1.736746470749748,-2.8829877017050265,1.5810076092496823,-1.2743336196503636,0.4113401929499825,-0.06067836925510374,-0.2777001641490557,-0.40936748577996324,0.06038736765558542,0.28066283582587276,0.36704325624221706,0.9201867393255421,-0.46728238949570083,-0.6921484098762349,1.0183541188723009,0.2323445936129136,0.9368297700049635,1.6174986441591832,-0.03242673975503729,-0.019296482565790862,0.7947804783973973,0.937529045511436,0.9425827500014514,1.9112211206030028,0.02835162854216114,0.024707640938716482,1.0238220606231245,1.1262181833178702
0.6673333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.7090416666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
